"Version","No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"4.x; 3.x","31","VCDSA23590","VMSA-2020-0023:VMware ESXi, Workstation, Fusion and NSX-T updates address multiple security vulnerabilities","CRITICAL","","18 October 2020","CVE-2020-3981; CVE-2020-3982; CVE-2020-3992; CVE-2020-3993; CVE-2020-3994; CVE-2020-3995","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23590","ESXi | 7.0 | Any | CVE-2020-3992 | 9.8 | critical | ESXi70U1a-17119627 | KB76372 | None<br>ESXi | 6.7 | Any | CVE-2020-3992 | 9.8 | critical | ESXi670-202011301-SG | KB76372 | None<br>ESXi | 6.5 | Any | CVE-2020-3992 | 9.8 | critical | ESXi650-202011401-SG | KB76372 | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-3992 | 9.8 | critical | 4.1.0.1 | KB76372 | None.<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-3992 | 9.8 | critical | 3.10.1.2 | KB76372 | None<br>NSX-T | 3.x | Any | CVE-2020-3993 | 7.5 | important | 3.0.2 | None | None<br>NSX-T | 2.5.x | Any | CVE-2020-3993 | 7.5 | important | 2.5.2.2.0 | None | None<br>VMware Cloud Foundation (NSX-T) | 4.x | Any | CVE-2020-3993 | 7.5 | important | 4.1 | None | None.<br>VMware Cloud Foundation (NSX-T) | 3.x | Any | CVE-2020-3993 | 7.5 | important | 3.10.1.1 | None. | None<br>ESXi | 7.0 | Any | CVE-2020-3981 | 7.1 | important | ESXi_7.0.1-0.0.16850804 | None. | None<br>ESXi | 6.7 | Any | CVE-2020-3981 | 7.1 | important | ESXi670-202008101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2020-3981 | 7.1 | important | ESXi650-202007101-SG | None | None<br>Fusion | 12.x | OS X | CVE-2020-3981 | N/A | N/A | Unaffected | N/A | N/A<br>Fusion | 11.x | OS X | CVE-2020-3981 | 7.1 | important | 11.5.6 | None | None<br>Workstation | 16.x | Any | CVE-2020-3981 | N/A | N/A | Unaffected | N/A | N/A<br>Workstation | 15.x | Any | CVE-2020-3981 | 7.1 | important | 15.5.7 | None | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-3981 | 7.1 | important | 4.1 | None | None.<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-3981 | 7.1 | important | 3.10.1 | None | None<br>ESXi | 7.0 | Any | CVE-2020-3982 | 5.9 | moderate | ESXi_7.0.1-0.0.16850804 | None. | None<br>ESXi | 6.7 | Any | CVE-2020-3982 | 5.9 | moderate | ESXi670-202008101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2020-3982 | 5.9 | moderate | ESXi650-202007101-SG | None | None<br>Fusion | 12.x | OS X | CVE-2020-3982 | N/A | N/A | Unaffected | N/A | N/A<br>Fusion | 11.x | OS X | CVE-2020-3982 | 5.9 | moderate | 11.5.6 | None | None<br>Workstation | 16.x | Any | CVE-2020-3982 | N/A | N/A | Unaffected | N/A | N/A<br>Workstation | 15.x | Any | CVE-2020-3982 | 5.9 | moderate | 15.5.7 | None | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-3982 | 5.9 | moderate | 4.1 | None | None.<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-3982 | 5.9 | moderate | 3.10.1 | None | None<br>vCenter Server | 7.0 | Any | CVE-2020-3994 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.7 | Virtual Appliance | CVE-2020-3994 | 7.5 | important | 6.7 U3 | None | None<br>vCenter Server | 6.7 | Windows | CVE-2020-3994 | N/A | N/A | Unaffected | N/A | N/A<br>vCenter Server | 6.5 | Virtual Appliance | CVE-2020-3994 | 7.5 | important | 6.5 U3K | None | None<br>vCenter Server | 6.5 | Windows | CVE-2020-3994 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2020-3994 | N/A..."
"5.x; 4.x","32","VCDSA24453","VMSA-2024-0012:VMware vCenter Server updates address heap-overflow and privilege escalation vulnerabilities (CVE-2024-37079, CVE-2024-37080, CVE-2024-37081)","CRITICAL","7.8-9.8","18 June 2024","CVE-2024-37079; CVE-2024-37080; CVE-2024-37081","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24453","vCenter Server | 8.0 | Any | CVE-2024-37079, CVE-2024-37080, CVE-2024-37081 | 9.8, 9.8, 7.8 | Critical | 8.0 U2d | None | FAQ<br>vCenter Server | 8.0 | Any | CVE-2024-37079, CVE-2024-37080 | 9.8, 9.8 | Critical | 8.0 U1e | None | FAQ<br>vCenter Server | 7.0 | Any | CVE-2024-37079, CVE-2024-37080, CVE-2024-37081 | 9.8, 9.8, 7.8 | Critical | 7.0 U3r | None | FAQ<br>Cloud Foundation (vCenter Server) | 5.x | Any | CVE-2024-37079, CVE-2024-37080, CVE-2024-37081 | 9.8, 9.8, 7.8 | Critical | KB88287 | None | FAQ<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2024-37079, CVE-2024-37080, CVE-2024-37081 | 9.8, 9.8, 7.8 | Critical | KB88287 | None | FAQ"
"4.x.x; 3.x.x","33","VCDSA23588","VMSA-2020-0018:VMware ESXi, vCenter Server, and Cloud Foundation updates address a partial denial of service vulnerability","MEDIUM","","18 August 2020","CVE-2020-3976","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23588","ESXi | 7.0 | Any | CVE-2020-3976 | 5.3 | moderate | ESXi_7.0.0-1.25.16324942 | None | None<br>ESXi | 6.7 | Any | CVE-2020-3976 | 5.3 | moderate | ESXi670-202008101-SG ESXi670-202008401-BG | None | None<br>ESXi | 6.5 | Any | CVE-2020-3976 | 5.3 | moderate | ESXi650-202007401-BG ESXi650-202007101-SG | None | None<br>Cloud Foundation (ESXi) | 4.x.x | Any | CVE-2020-3976 | 5.3 | moderate | 4.0.1 | None | None<br>Cloud Foundation (ESXi) | 3.x.x | Any | CVE-2020-3976 | 5.3 | moderate | 3.10.0 | None | None<br>vCenter Server | 7.0 | Any | CVE-2020-3976 | 5.3 | moderate | 7.0.0b | None | None<br>vCenter Server | 6.7 | Any | CVE-2020-3976 | 5.3 | moderate | 6.7u3j | None | None<br>vCenter Server | 6.5 | Any | CVE-2020-3976 | 5.3 | moderate | 6.5u3k | None | None<br>Cloud Foundation (vCenter) | 4.x.x | Any | CVE-2020-3976 | 5.3 | moderate | 4.0.1 | None | None<br>Cloud Foundation (vCenter) | 3.x.x | Any | CVE-2020-3976 | 5.3 | moderate | 3.10.1 | None | None"
"4.x","34","VCDSA23669","VMSA-2023-0007:VMware Aria Operations for Logs (Operations for Logs) update addresses multiple vulnerabilities.","CRITICAL","","18 April 2023","CVE-2023-20864; CVE-2023-20865","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23669","VMware Aria Operations for Logs (Operations for Logs) | 8.12 | Any | CVE-2023-20864, CVE-2023-20865 | N/A | N/A | Unaffected | None | KB91831<br>VMware Aria Operations for Logs (Operations for Logs) | 8.10.2 | Any | CVE-2023-20864, CVE-2023-20865 | 9.8, 7.2 | critical | 8.12 | None | KB91831<br>VMware Aria Operations for Logs (Operations for Logs) | 8.10 | Any | CVE-2023-20864 | N/A | N/A | Unaffected | None | KB91831<br>VMware Aria Operations for Logs (Operations for Logs) | 8.10 | Any | CVE-2023-20865 | 7.2 | important | 8.12 | None | KB91831<br>VMware Aria Operations for Logs (Operations for Logs) | 8.8.x | Any | CVE-2023-20864 | N/A | N/A | Unaffected | None | KB91831<br>VMware Aria Operations for Logs (Operations for Logs) | 8.8.x | Any | CVE-2023-20865 | 7.2 | important | 8.12 | None | KB91831<br>VMware Aria Operations for Logs (Operations for Logs) | 8.6.x | Any | CVE-2023-20864 | N/A | N/A | Unaffected | None | KB91831<br>VMware Aria Operations for Logs (Operations for Logs) | 8.6.x | Any | CVE-2023-20865 | 7.2 | important | 8.12 | None | KB91831<br>VMware Cloud Foundation (VMware Aria Operations for Logs) | 4.x | Any | CVE-2023-20864, CVE-2023-20865 | 9.8, 7.2 | critical | KB91865 | KB91865 | KB91831"
"5.x; 5.1.x; 4.x","35","VCDSA24968","VMSA-2024-0019:VMware vCenter Server updates address heap-overflow and privilege escalation vulnerabilities (CVE-2024-38812, CVE-2024-38813)","CRITICAL","7.5-9.8","17 September 2024","CVE-2024-38812; CVE-2024-38813","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24968","VMware vCenter Server | 8.0 | Any | CVE-2024-38812, CVE-2024-38813 | 9.8, 7.5 | Critical | 8.0 U3d [1] | None | FAQ<br>VMware vCenter Server | 8.0 | Any | CVE-2024-38812, CVE-2024-38813 | 9.8, 7.5 | Critical | 8.0 U2e | None | FAQ<br>VMware vCenter Server | 7.0 | Any | CVE-2024-38812, CVE-2024-38813 | 9.8, 7.5 | Critical | 7.0 U3t [1] | None | FAQ<br>VMware Cloud Foundation | 5.x | Any | CVE-2024-38812, CVE-2024-38813 | 9.8, 7.5 | Critical | Async patch to 8.0 U3d  [1] | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation | 5.1.x | Any | CVE-2024-38812, CVE-2024-38813 | 9.8, 7.5 | Critical | Async patch to 8.0 U2e | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation | 4.x | Any | CVE-2024-38812, CVE-2024-38813 | 9.8, 7.5 | Critical | Async patch to 7.0 U3t [1] | None | Async Patching Guide: KB88287"
"5.x, 4.x","36","VCDSA23666","VMSA-2023-0021:VMware Aria Operations for Logs updates address multiple vulnerabilities.","HIGH","","17 October 2023","CVE-2023-34051; CVE-2023-34052","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23666","VMware Aria Operations for Logs | 8.14 | Any | CVE-2023-34051, CVE-2023-34052 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Aria Operations for Logs | 8.12 | Any | CVE-2023-34051 | 8.1 | important | 8.14 | N/A | N/A<br>VMware Aria Operations for Logs | 8.12 | Any | CVE-2023-34052 | 8.1 | important | 8.14 | N/A | N/A<br>VMware Aria Operations for Logs | 8.10.2 | Any | CVE-2023-34051 | 8.1 | important | 8.14 | N/A | N/A<br>VMware Aria Operations for Logs | 8.10.2 | Any | CVE-2023-34052 | 8.1 | important | 8.14 | N/A | N/A<br>VMware Aria Operations for Logs | 8.10 | Any | CVE-2023-34051 | 8.1 | important | 8.14 | N/A | N/A<br>VMware Aria Operations for Logs | 8.10 | Any | CVE-2023-34052 | N/A | N/A | Unaffacted | N/A | N/A<br>VMware Aria Operations for Logs | 8.8.x | Any | CVE-2023-34051 | 8.1 | important | 8.14 | N/A | N/A<br>VMware Aria Operations for Logs | 8.8.x | Any | CVE-2023-34052 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Aria Operations for Logs | 8.6.x | Any | CVE-2023-34051 | 8.1 | important | 8.14 | N/A | N/A<br>VMware Aria Operations for Logs | 8.6.x | Any | CVE-2023-34052 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Cloud Foundation (VMware Aria Operations for Logs) | 5.x, 4.x | Any | CVE-2023-34051, CVE-2023-34052 | 8.1 | important | KB95212 | N/A | N/A"
"4.x; 3.x","37","VCDSA23583","VMSA-2020-0026:VMware ESXi, Workstation and Fusion updates address use-after-free and privilege escalation vulnerabilities","CRITICAL","","17 November 2020","CVE-2020-4004; CVE-2020-4005","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23583","ESXi | 7.0 | Any | CVE-2020-4004 | 9.3 | critical | ESXi70U1b-17168206 | Remove XHCI (USB 3.x) controller | None<br>ESXi | 6.7 | Any | CVE-2020-4004 | 9.3 | critical | ESXi670-202011101-SG | Remove XHCI (USB 3.x) controller | None<br>ESXi | 6.5 | Any | CVE-2020-4004 | 9.3 | critical | ESXi650-202011301-SG | Remove XHCI (USB 3.x) controller | None<br>Fusion | 12.x | OS X | CVE-2020-4004 | N/A | N/A | Unaffected | N/A | N/A<br>Fusion | 11.x | OS X | CVE-2020-4004 | 9.3 | critical | 11.5.7 | Remove XHCI (USB 3.x) controller | None<br>Workstation | 16.x | Any | CVE-2020-4004 | N/A | N/A | Unaffected | N/A | N/A<br>Workstation | 15.x | Any | CVE-2020-4004 | 9.3 | critical | 15.5.7 | Remove XHCI (USB 3.x) controller | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-4004 | 9.3 | critical | 4.1.0.1 | Remove XHCI (USB 3.x) controller | None.<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-4004 | 9.3 | critical | 3.10.1.2 | Remove XHCI (USB 3.x) controller | None<br>ESXi | 7.0 | Any | CVE-2020-4005 | 8.8 | important | ESXi70U1b-17168206 | None | None<br>ESXi | 6.7 | Any | CVE-2020-4005 | 8.8 | important | ESXi670-202011101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2020-4005 | 8.8 | important | ESXi650-202011301-SG | None | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-4005 | 8.8 | important | 4.1.0.1 | None | None<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-4005 | 8.8 | important | 3.10.1.2 | None | None"
"4.4, 4.3.x, 4.2.x, 4.1, 4.0.x; 3.x","38","VCDSA23630","VMSA-2022-0014:VMware Workspace ONE Access, Identity Manager and vRealize Automation updates address multiple vulnerabilities","CRITICAL","","16 May 2022","CVE-2022-22972; CVE-2022-22973","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23630","Access | 21.08.0.1, 21.08.0.0 | Linux | CVE-2022-22972 | 9.8 | critical | KB88438 | KB88433 | FAQ<br>Access | 21.08.0.1, 21.08.0.0 | Linux | CVE-2022-22973 | 7.8 | important | KB88438 | None | FAQ<br>Access | 20.10.0.1, 20.10.0.0 | Linux | CVE-2022-22972 | 9.8 | critical | KB88438 | KB88433 | FAQ<br>Access | 20.10.0.1, 20.10.0.0 | Linux | CVE-2022-22973 | 7.8 | important | KB88438 | None | FAQ<br>vIDM | 3.3.6, 3.3.5, 3.3.4, 3.3.3 | Linux | CVE-2022-22972 | 9.8 | critical | KB88438 | KB88433 | FAQ<br>vIDM | 3.3.6, 3.3.5, 3.3.4, 3.3.3 | Linux | CVE-2022-22973 | 7.8 | important | KB88438 | None | FAQ<br>vRealize Automation (vIDM) [2] | 7.6 | Linux | CVE-2022-22972 | 9.8 | critical | KB88438 | KB88433 | FAQ<br>VMware Cloud Foundation (vIDM) | 4.4, 4.3.x, 4.2.x, 4.1, 4.0.x | Any | CVE-2022-22972 | 9.8 | critical | KB88438 | KB88433 | FAQ<br>VMware Cloud Foundation (vIDM) | 4.4, 4.3.x, 4.2.x, 4.1, 4.0.x | Any | CVE-2022-22973 | 7.8 | important | KB88438 | None | FAQ<br>VMware Cloud Foundation (vRA) | 3.x | Any | CVE-2022-22972 | 9.8 | critical | KB88438 | KB88433 | FAQ<br>vRealize Suite Lifecycle Manager (vIDM) | 8.x | Any | CVE-2022-22972 | 9.8 | critical | KB88438 | KB88433 | FAQ<br>vRealize Suite Lifecycle Manager (vIDM) | 8.x | Any | CVE-2022-22973 | 7.8 | important | KB88438 | None | FAQ"
"4.x; 3.x","39","VCDSA23626","VMSA-2021-0030:VMware Workspace ONE Access, Identity Manager and vRealize Automation updates address multiple vulnerabilities","MEDIUM","","16 December 2021","CVE-2021-22056; CVE-2021-22057; CVE-2021-44228","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23626","Access | 21.08 | Linux | CVE-2021-22056, CVE-2021-22057 | 5.5, 6.6 | moderate | KB87183 | None | None<br>Access | 20.10.0.1 | Linux | CVE-2021-22056, CVE-2021-22057 | 5.5, 6.6 | moderate | KB87183 | None | None<br>Access | 20.10 | Linux | CVE-2021-22056, CVE-2021-22057 | 5.5, 6.6 | moderate | KB87183 | None | None<br>vIDM | 3.3.5 | Linux | CVE-2021-22056 | 5.5 | moderate | KB87185 | None | None<br>vIDM | 3.3.4 | Linux | CVE-2021-22056 | 5.5 | moderate | KB87185 | None | None<br>vIDM | 3.3.3 | Linux | CVE-2021-22056 | 5.5 | moderate | KB87185 | None | None<br>vRealize Automation (vIDM) [3] | 7.6 | Linux | CVE-2021-22056 | 5.5 | moderate | KB70911 | None | None<br>VMware Cloud Foundation (vIDM) | 4.x | Any | CVE-2021-22056 | 5.5 | moderate | KB87183 | None | None<br>VMware Cloud Foundation (vRA) | 3.x | Any | CVE-2021-22056 | 5.5 | moderate | KB87183 | None | None<br>vRealize Suite Lifecycle Manager (vIDM) | 8.x | Any | CVE-2021-22056 | 5.5 | moderate | KB87183 | None | None"
"9.0.0.0","40","VCDSA35877","VMSA-2025-0013: VMware ESXi, Workstation, Fusion, and Tools updates address multiple vulnerabilities (CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239)","CRITICAL","6.2-9.3","15 July 2025","CVE-2025-41236; CVE-2025-41237; CVE-2025-41238; CVE-2025-41239","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/35877","VMware Cloud Foundation, VMware vSphere Foundation | ESX | 9.0.0.0 | Any | CVE-2025-41236, CVE-2025-41238, CVE-2025-41239 | N/A | N/A | Unaffected | N/A | N/A<br>ESX | 9.0.0.0 | Any | CVE-2025-41237 | 8.4 | Important | ESXi-9.0.0.0100-24813472 | None | Additional guidance for updating VMware Tools asynchronously is available in the FAQ.<br>VMware Tools [1] | 13.0.0.0 | Windows | CVE-2025-41239 | 6.2 | Moderate | 13.0.1.0 | None | FAQ<br>VMware ESXi | N/A | 8.0 | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 8.4, 7.4, 7.1 | Critical | ESXi80U3f-24784735 | None | Additional guidance for updating VMware Tools asynchronously is available in the FAQ.<br>VMware ESXi | N/A | 8.0 | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 8.4, 7.4, 7.1 | Critical | ESXi80U2e-24789317 | None | Additional guidance for updating VMware Tools asynchronously is available in the FAQ.<br>VMware ESXi | N/A | 7.0 | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 8.4, 7.4, 7.1 | Critical | ESXi70U3w-24784741 | None | Additional guidance for updating VMware Tools asynchronously is available in the FAQ.<br>VMware Workstation | N/A | 17.x | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 9.3, 9.3, 7.1 | Critical | 17.6.4 | None | FAQ<br>VMware Fusion | N/A | 13.x | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 9.3, 9.3, 7.1 | Critical | 13.6.4 | None | FAQ<br>VMware Cloud Foundation | N/A | 5.x | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 8.4, 7.4, 7.1 | Critical | Async patch to ESXi80U3f-24784735 | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation | N/A | 4.5.x | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 8.4, 7.4, 7.1 | Critical | Async patch to ESXi70U3w-24784741 | None | Async Patching Guide: KB88287<br>VMware Telco Cloud Platform | N/A | 5.x, 4.x | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 8.4, 7.4, 7.1 | Critical | ESXi80U3f-24784735 | None | FAQ<br>VMware Telco Cloud Platform | N/A | 3.x, 2.x | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 8.4, 7.4, 7.1 | Critical | ESXi70U3w-24784741 | None | FAQ<br>VMware Telco Cloud Infrastructure | N/A | 3.x, 2.x | Any | CVE-2025-41236, CVE-2025-41237, CVE-2025-41238, CVE-2025-41239 | 9.3, 8.4, 7.4, 7.1 | Critical | ESXi70U3w-24784741 | FAQ<br>VMware Tools [1] | N/A | 13.x.x | Windows | CVE-2025-41239 | 6.2 | Moderate | 13.0.1.0 | None | FAQ<br>VMware Tools [1] | N/A | 12.x.x, 11.x.x | Windows | CVE-2025-41239 | 6.2 | Moderate | 12.5.3 [2] | None | FAQ<br>VMware Tools | N/A | 13.x.x, 12.x.x, 11.x.x | Linux | CVE-2025-41239 | N/A | N/A | Unaffected | N/A | N/A<br>VMware Tools | N/A | 13.x.x, 12.x.x, 11.x.x | macOS | CVE-2025-41239 | N/A | N/A | Unaffected | N/A | N/A"
"4.x; 3.x","41","VCDSA23597","VMSA-2020-0029:VMware ESXi, Workstation, Fusion and Cloud Foundation updates address a denial of service vulnerability","LOW","","15 December 2020","CVE-2020-3999","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23597","ESXi | 7.0 | Any | CVE-2020-3999 | 3.3 | low | ESXi70U1c-17325551 | None | None<br>ESXi | 6.7 | Any | CVE-2020-3999 | N/A | N/A | Unaffected | N/A | N/A<br>ESXi | 6.5 | Any | CVE-2020-3999 | N/A | N/A | Unaffected | N/A | N/A<br>Workstation | 16.x | Any | CVE-2020-3999 | 3.3 | low | 16.0 | None | None<br>Workstation | 15.x | Any | CVE-2020-3999 | 3.3 | low | 15.5.7 | None | None<br>Fusion | 12.x | OS X | CVE-2020-3999 | 3.3 | low | 12.0 | None | None<br>Fusion | 11.x | OS X | CVE-2020-3999 | 3.3 | low | 11.5.7 | None | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2020-3999 | 3.3 | low | 4.2 | None | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2020-3999 | N/A | N/A | Unaffected | N/A | N/A"
"5.x, 4.x","42","VCDSA23680","VMSA-2024-0001:VMware Aria Automation (formerly vRealize Automation) updates address a Missing Access Control vulnerability","CRITICAL","","14 January 2024","CVE-2023-34063","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23680","VMware Aria Automation | 8.16 | Any | CVE-2023-34063 | N/A | N/A | Unaffected | N/A | FAQ<br>VMware Aria Automation | 8.14.x | Any | CVE-2023-34063 | 9.9 | critical | 8.14.1 + Patch | N/A | FAQ<br>VMware Aria Automation | 8.13.x | Any | CVE-2023-34063 | 9.9 | critical | 8.13.1 + Patch | N/A | FAQ<br>VMware Aria Automation | 8.12.x | Any | CVE-2023-34063 | 9.9 | critical | 8.12.2 + Patch | N/A | FAQ<br>VMware Aria Automation | 8.11.x | Any | CVE-2023-34063 | 9.9 | critical | 8.11.2 + Patch | N/A | FAQ<br>VMware Cloud Foundation (Aria Automation) | 5.x, 4.x | Any | CVE-2023-34063 | 9.9 | critical | KB96136 | N/A | FAQ"
"3.x","43","VCDSA23620","VMSA-2022-0005:VMware NSX Data Center for vSphere update addresses CLI shell injection vulnerability","HIGH","","13 February 2022","CVE-2022-22945","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23620","NSX Data Center for vSphere | Any | Any | CVE-2022-22945 | 8.8 | important | 6.4.13 | KB87893 | None<br>Cloud Foundation (NSX-V) | 3.x | Any | CVE-2022-22945 | 8.8 | important | 3.11.0.1 | KB87893 | KB87863"
"4.x; 3.x","44","VCDSA23619","VMSA-2022-0004:VMware ESXi, Workstation, and Fusion updates address multiple security vulnerabilities","CRITICAL","","13 February 2022","CVE-2021-22040; CVE-2021-22041; CVE-2021-22042; CVE-2021-22043; CVE-2021-22050","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23619","ESXi | 7.0 U3 | Any | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | ESXi70U3c-19193900 | KB87349 | FAQ<br>ESXi | 7.0 U2 | Any | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | ESXi70U2e-19290878 | KB87349 | FAQ<br>ESXi | 7.0 U1 | Any | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | ESXi70U1e-19324898 | KB87349 | FAQ<br>ESXi | 6.7 | Any | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | [1] ESXi670-202111101-SG | KB87349 | FAQ<br>ESXi | 6.5 | Any | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | ESXi650-202202401-SG | KB87349 | FAQ<br>Fusion | 12.x | OS X | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | 12.2.1 | KB87349 | FAQ<br>Workstation | 16.x | Any | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | 16.2.1 | KB87349 | FAQ<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | KB87646 (4.4) | KB87349 | FAQ<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-22040, CVE-2021-22041 | 8.4 | important | 3.11 | KB87349 | FAQ<br>ESXi | 7.0 U3 | Any | CVE-2021-22042, CVE-2021-22043 | 8.2 | important | ESXi70U3c-19193900 | None | FAQ<br>ESXi | 7.0 U2 | Any | CVE-2021-22042, CVE-2021-22043 | 8.2 | important | ESXi70U2e-19290878 | None | FAQ<br>ESXi | 7.0 U1 | Any | CVE-2021-22042, CVE-2021-22043 | 8.2 | important | ESXi70U1e-19324898 | None | FAQ<br>ESXi | 6.7 | Any | CVE-2021-22042, CVE-2021-22043 | N/A | N/A | Unaffected | N/A | N/A<br>ESXi | 6.5 | Any | CVE-2021-22042, CVE-2021-22043 | N/A | N/A | Unaffected | N/A | N/A<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-22042, CVE-2021-22043 | 8.2 | important | KB87646 (4.4) | None | FAQ<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-22042, CVE-2021-22043 | N/A | N/A | Unaffected | N/A | N/A<br>ESXi | 7.0 | Any | CVE-2021-22050 | 5.3 | moderate | ESXi70U3c-19193900 | None | FAQ<br>ESXi | 6.7 | Any | CVE-2021-22050 | 5.3 | moderate | [1] ESXi670-202111101-SG | None | FAQ<br>ESXi | 6.5 | Any | CVE-2021-22050 | 5.3 | moderate | ESXi650-202110101-SG | None | FAQ<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-22050 | 5.3 | moderate | KB87646 (4.4) | None | FAQ<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-22050 | 5.3 | moderate | 3.11 | None | FAQ"
"5.x, 4.x","45","VCDSA25711","VMSA-2025-0008: VMware Aria automation updates address a DOM based Cross-site scripting vulnerability (CVE-2025-22249)","HIGH","8.2","12 May 2025","CVE-2025-22249CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249 CVE-2025-22249","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25711","Version | Running On | CVE | CVSSv3 | Severity | Fixed Version | Workarounds | Additional Documents<br>VMware Aria Automation | 8.18.x | Any | CVE-2025-22249 | 8.2 | Important | 8.18.1 patch 2 | None | None<br>VMware Cloud Foundation | 5.x, 4.x | Any | CVE-2025-22249 | 8.2 | Important | KB394224 | None | None"
