"No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"176","VCDSA23515","VMSA-2017-0021:VMware ESXi, vCenter Server Appliance, Workstation and Fusion updates address multiple security vulnerabilities","HIGH","","17 December 2017","CVE-2017-4933; CVE-2017-4940; CVE-2017-4941; CVE-2017-4943","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23515","ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | "
"177","VCDSA23514","VMSA-2017-0019:NSX for vSphere update addresses NSX Edge Cross-Site Scripting (XSS) issue.","MEDIUM","","15 November 2017","CVE-2017-4929","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23514","NSX | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6.2.9 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 629 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6.3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 635 | N/A | N/A | N/A | N/A | N/A | N/A | "
"178","VCDSA23513","VMSA-2017-0018:VMware Workstation, Fusion and Horizon View Client updates resolve multiple security vulnerabilities","CRITICAL","","14 November 2017","CVE-2017-4934; CVE-2017-4935; CVE-2017-4936; CVE-2017-4937; CVE-2017-4938; CVE-2017-4939","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23513","Check Link for details"
"179","VCDSA23512","VMSA-2017-0017:VMware vCenter Server update resolves LDAP DoS, SSRF and CRLF injection issues","MEDIUM","","08 November 2017","CVE-2017-4927; CVE-2017-4928; CVE-2017-4929","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23512","vCenter Server | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 U1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | "
"180","VCDSA23511","VMSA-2017-0015:VMware ESXi, vCenter Server, Fusion and Workstation updates resolve multiple security vulnerabilities","CRITICAL","","12 September 2017","CVE-2017-4924; CVE-2017-4925; CVE-2017-4926","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23511","vCenter Server | 5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 U1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | "
"181","VCDSA23510","VMSA-2017-0014:VMware NSX-V Edge updates address OSPF Protocol LSA DoS","HIGH","","08 August 2017","CVE-2017-4920","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23510","NSX | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6.3.3 | N/A | N/A | N/A | N/A | N/A | N/A | "
"182","VCDSA23508","VMSA-2017-0012:VMware VIX API VM Direct Access Function security issue","HIGH","","08 August 2017","CVE-2017-4919","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23508","vCenter Server | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"183","VCDSA23509","VMSA-2017-0013:VMware vCenter Server and Tools updates resolve multiple security vulnerabilities","MEDIUM","","25 July 2017","CVE-2017-4921; CVE-2017-4922; CVE-2017-4923; CVE-2015-5191","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23509","vCenter Server | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 U1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 10.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 10.0.9 | N/A | N/A | N/A | N/A | N/A | N/A | "
"184","VCDSA23507","VMSA-2017-0010:vSphere Data Protection (VDP) updates address multiple security issues.","CRITICAL","","04 June 2017","CVE-2017-4914; CVE-2017-4917","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23507","Check Link for details"
"185","VCDSA23506","VMSA-2017-0009:VMware Workstation update addresses multiple security issues","HIGH","","16 May 2017","CVE-2017-4915; CVE-2017-4916","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23506","Check Link for details"
"186","VCDSA23505","VMSA-2017-0008:VMware Unified Access Gateway, Horizon View and Workstation updates resolve multiple security vulnerabilities","CRITICAL","","16 April 2017","CVE-2017-4907; CVE-2017-4908; CVE-2017-4909; CVE-2017-4910; CVE-2017-4911; CVE-2017-4912; CVE-2017-4913","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23505","Check Link for details"
"187","VCDSA23519","VMSA-2017-0007:VMware vCenter Server updates resolve a remote code execution vulnerability via BlazeDS","CRITICAL","","11 April 2017","CVE-2017-5641","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23519","vCenter Server | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6 | N/A | N/A | N/A | N/A | N/A | N/A | "
"188","VCDSA23517","VMSA-2017-0006:VMware ESXi, Workstation and Fusion updates address CRITICAL and MEDIUM security issues","CRITICAL","","26 March 2017","CVE-2017-4902; CVE-2017-4903; CVE-2017-4904; CVE-2017-4905","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23517","ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 U1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 60U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 60U1 | N/A | N/A | N/A | N/A | N/A | N/A | "
"189","VCDSA23516","VMSA-2017-0005:VMware Workstation and Fusion updates address out-of-bounds memory access vulnerability","CRITICAL","","12 March 2017","CVE-2017-4901","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23516","Check Link for details"
"190","VCDSA23504","VMSA-2017-0004:VMware product updates resolve remote code execution vulnerability via Apache Struts 2","CRITICAL","","11 March 2017","CVE-2017-5638","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23504","vCenter Server | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0u3 | N/A | N/A | N/A | N/A | N/A | N/A | "
"191","VCDSA23503","VMSA-2017-0003:VMware Workstation update addresses multiple security issues","HIGH","","07 March 2017","CVE-2017-4898; CVE-2017-4899; CVE-2017-4900","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23503","Check Link for details"
"192","VCDSA23501","VMSA-2016-0023:VMware ESXi updates address a cross-site scripting issue","HIGH","","18 December 2016","CVE-2016-7463","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23501","ESXi | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | "
"193","VCDSA23502","VMSA-2016-0024:vSphere Data Protection (VDP) update addresses SSH key-based authentication issue","CRITICAL","","18 December 2016","CVE-2016-7456","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23502","Check Link for details"
"194","VCDSA23500","VMSA-2016-0022:VMware product updates address information disclosure vulnerabilities","HIGH","","20 November 2016","CVE-2016-7458; CVE-2016-7459; CVE-2016-7460","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23500","vCenter Server | 6.0 U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"195","VCDSA23499","VMSA-2016-0021:VMware product updates address partial information disclosure vulnerability","MEDIUM","","20 November 2016","CVE-2016-5334","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23499","Check Link for details"
"196","VCDSA23498","VMSA-2016-0020:vRealize Operations update addresses REST API deserialization vulnerability","CRITICAL","","13 November 2016","CVE-2016-7462","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23498","Check Link for details"
"197","VCDSA23496","VMSA-2016-0019:VMware Workstation and Fusion updates address CRITICAL out-of-bounds memory access vulnerability","CRITICAL","","11 November 2016","CVE-2016-7461","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23496","Check Link for details"
"198","VCDSA23495","VMSA-2016-0018:VMware product updates address local privilege escalation vulnerability in Linux kernel","HIGH","","07 November 2016","CVE-2016-5195","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23495","Check Link for details"
"199","VCDSA23494","VMSA-2016-0017:VMware product updates address multiple information disclosure issues","MEDIUM","","23 October 2016","CVE-2016-5328; CVE-2016-5329","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23494","VMware Tools | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 9 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 10.1.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"200","VCDSA23493","VMSA-2016-0016:vRealize Operations (vROps) updates address privilege escalation vulnerability","CRITICAL","","09 October 2016","CVE-2016-7457","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23493","Check Link for details"
"201","VCDSA23489","VMSA-2016-0015:VMware Horizon View updates address directory traversal vulnerability","HIGH","","04 October 2016","CVE-2016-7087","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23489","Check Link for details"
"202","VCDSA23488","VMSA-2016-0014:VMware ESXi, Workstation, Fusion, and Tools updates address multiple security issues","CRITICAL","","11 September 2016","CVE-2016-7081; CVE-2016-7082; CVE-2016-7083; CVE-2016-7084; CVE-2016-7079; CVE-2016-7080; CVE-2016-7085; CVE-2016-7086","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23488","block;"">                   VMware Product                Product Version                Running on                Severity                Replace with/ Apply Patch                WorkaroundVMware ProductVMware Tools                Product Version10.x, 9.x                Running on Windows                SeverityN/A                Replace with/ Apply Patchnot affectedWorkaroundN/AVMware ProductVMware Tools                Product Version10.x, 9.x                Running on Linux                SeverityN/A                Replace with/ Apply Patchnot affectedWorkaroundN/AVMware ProductVMware Tools                Product Version10.x, 9.x                Running on OSX                SeverityImportant                Replace with/ Apply Patch10.0.9*WorkaroundNone"
"203","VCDSA23487","VMSA-2016-0013:VMware Identity Manager and vRealize Automation updates address multiple security issues","HIGH","","21 August 2016","CVE-2016-5335; CVE-2016-5336","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23487","Check Link for details"
"204","VCDSA23486","VMSA-2016-0012:VMware Photon OS OVA default public ssh key","HIGH","","13 August 2016","CVE-2016-5333; CVE-2016-5332","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23486","Check Link for details"
"205","VCDSA23485","VMSA-2016-0011:vRealize Log Insight update addresses directory traversal vulnerability","MEDIUM","","10 August 2016","CVE-2016-5332; CVE-2016-5330","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23485","Check Link for details"
"206","VCDSA23492","VMSA-2016-0010:VMware product updates address multiple HIGH security issues","HIGH","","02 August 2016","CVE-2016-5330; CVE-2016-5331","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23492","vCenter Server | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 10 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 10.0.6 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 7 | N/A | N/A | N/A | N/A | N/A | N/A | "
"207","VCDSA23491","VMSA-2016-0009:VMware vCenter Server updates address an HIGH reflected cross-site scripting issue","HIGH","","12 June 2016","CVE-2015-6931","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23491","vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | "
"208","VCDSA23490","VMSA-2016-0008:VMware vRealize Log Insight addresses HIGH and MEDIUM security issues","HIGH","","07 June 2016","CVE-2016-2081; CVE-2016-2082","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23490","Check Link for details"
"209","VCDSA23478","VMSA-2016-0007:VMware NSX and vCNS product updates address a CRITICAL information disclosure vulnerability","CRITICAL","","07 June 2016","CVE-2016-2079","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23478","NSX | 6.2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6.2.3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6.2.4 | N/A | N/A | N/A | N/A | N/A | N/A | "
"210","VCDSA23477","VMSA-2016-0006:VMware vCenter Server updates address an HIGH cross-site scripting issue","HIGH","","22 May 2016","CVE-2016-2078","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23477","vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 U3 | N/A | N/A | N/A | N/A | N/A | N/A | "
"211","VCDSA23476","VMSA-2016-0005:VMware product updates address CRITICAL and HIGH security issues","CRITICAL","","15 May 2016","CVE-2016-3427; CVE-2016-2077","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23476","vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | "
"212","VCDSA23475","VMSA-2016-0004:VMware product updates address a CRITICAL security issue in the VMware Client Integration Plugin","CRITICAL","","12 April 2016","CVE-2016-2076","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23475","vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
